order_id,customer_id,product,category,unit_price,quantity,discount,amount,order_date,region,status
ORD00862,CUST0300,鼠标,配件,117.06,2,0.15,199.0,2024-01-02,华北,已完成
ORD00863,CUST0224,U盘,配件,53.14,3,0.1,143.48,2024-03-22,华南,已完成
ORD00864,CUST0252,U盘,配件,45.58,4,0.05,173.2,2024-10-19,东北,已完成
ORD00865,CUST0047,手机,手机,4058.63,3,0.05,11567.1,2024-04-21,华北,处理中
ORD00866,CUST0241,平板,电脑,3285.54,1,0.2,2628.43,2024-10-30,东北,已退款
ORD00867,CUST0179,键盘,配件,327.71,2,0.15,557.11,2024-12-22,华东,已完成
ORD00868,CUST0210,手机,手机,4238.2,4,0.15,14409.88,2024-01-05,华南,已退款
ORD00869,CUST0171,耳机,配件,428.99,5,0.0,2144.95,2024-09-19,华北,已完成
ORD00870,CUST0165,鼠标,配件,141.19,3,0.15,360.03,2024-08-21,华北,已完成
ORD00871,CUST0054,手机,手机,3934.46,3,0.15,10032.87,2024-09-14,东北,已完成
ORD00872,CUST0083,平板,电脑,3230.39,5,0.1,14536.75,2024-12-28,西南,已完成
ORD00873,CUST0169,键盘,配件,311.01,4,0.2,995.23,2024-09-25,华北,已完成
ORD00874,CUST0211,平板,电脑,3223.05,5,0.0,16115.25,2024-05-12,东北,已完成
ORD00875,CUST0254,充电宝,配件,155.6,3,0.1,420.12,2024-06-04,华北,已退款
ORD00876,CUST0148,显示器,电脑,1924.52,5,0.0,9622.6,2024-04-22,华东,已完成
ORD00877,CUST0206,显示器,电脑,1936.69,3,0.15,4938.56,2024-05-31,华东,已退款
ORD00878,CUST0282,U盘,配件,52.2,4,0.15,177.48,2024-12-28,华南,已完成
ORD00879,CUST0019,平板,电脑,3239.05,2,0.0,6478.1,2024-05-17,东北,已完成
ORD00880,CUST0233,U盘,配件,50.08,4,0.0,200.32,2024-10-09,华南,已完成
ORD00881,CUST0046,显示器,电脑,1857.82,5,0.1,8360.19,2024-03-01,西南,已完成
ORD00882,CUST0162,显示器,电脑,1960.59,5,0.0,9802.95,2024-03-28,华北,已完成
ORD00883,CUST0130,平板,电脑,3085.3,4,0.15,10490.02,2024-04-24,西南,已完成
ORD00884,CUST0166,摄像头,配件,645.43,2,0.0,1290.86,2024-01-24,华南,已完成
ORD00885,CUST0060,充电宝,配件,152.71,3,0.2,366.5,2024-09-30,华东,已完成
ORD00886,CUST0207,平板,电脑,3069.89,5,0.0,15349.45,2024-05-01,华北,已完成
ORD00887,CUST0264,充电宝,配件,147.28,5,0.0,736.4,2024-05-29,华南,已完成
ORD00888,CUST0001,平板,电脑,2906.18,4,0.05,11043.48,2024-01-21,东北,已完成
ORD00889,CUST0278,摄像头,配件,636.36,3,0.0,1909.08,2024-11-23,华南,已完成
ORD00890,CUST0237,鼠标,配件,132.84,3,0.1,358.67,2024-03-16,华南,处理中
ORD00891,CUST0212,平板,电脑,3164.19,5,0.0,15820.95,2024-05-22,西南,已退款
ORD00892,CUST0028,平板,电脑,3227.51,3,0.15,8230.15,2024-03-09,华南,已完成
ORD00893,CUST0097,键盘,配件,274.14,4,0.05,1041.73,2024-05-18,西南,已完成
ORD00894,CUST0266,摄像头,配件,603.48,2,0.0,1206.96,2024-01-27,华南,已完成
ORD00895,CUST0186,U盘,配件,47.92,1,0.0,47.92,2024-11-24,东北,已完成
ORD00896,CUST0256,笔记本电脑,电脑,7305.39,2,0.15,12419.16,2024-05-07,华北,已退款
ORD00897,CUST0227,键盘,配件,321.72,4,0.0,1286.88,2024-04-17,华东,已完成
ORD00898,CUST0027,笔记本电脑,电脑,7027.65,2,0.0,14055.3,2024-09-30,华南,已完成
ORD00899,CUST0105,摄像头,配件,603.89,1,0.0,603.89,2024-02-29,华北,已完成
ORD00900,CUST0137,平板,电脑,2827.3,2,0.0,5654.6,2024-01-01,华南,已退款
ORD00901,CUST0282,耳机,配件,399.93,5,0.0,1999.65,2024-11-28,华东,已完成
ORD00902,CUST0068,显示器,电脑,1923.94,4,0.1,6926.18,2024-06-26,东北,已完成
ORD00903,CUST0148,充电宝,配件,144.25,3,0.0,432.75,2024-11-19,华北,已完成
ORD00904,CUST0225,充电宝,配件,153.04,5,0.0,765.2,2024-11-05,华北,处理中
ORD00905,CUST0249,摄像头,配件,541.91,5,0.1,2438.59,2024-07-07,东北,已完成
ORD00906,CUST0063,显示器,电脑,2155.05,1,0.15,1831.79,2024-06-15,华东,已完成
ORD00907,CUST0015,摄像头,配件,603.78,2,0.2,966.05,2024-02-12,华南,已完成
ORD00908,CUST0123,显示器,电脑,1902.52,4,0.0,7610.08,2024-12-27,东北,已完成
ORD00909,CUST0082,摄像头,配件,638.8,1,0.1,574.92,2024-10-08,东北,已完成
ORD00910,CUST0160,摄像头,配件,575.51,1,0.15,489.18,2024-05-15,东北,已完成
ORD00911,CUST0283,平板,电脑,2952.66,2,0.0,5905.32,2024-03-09,华南,已完成
ORD00912,CUST0008,手机,手机,4003.22,4,0.15,13610.95,2024-07-28,华东,已完成
ORD00913,CUST0283,U盘,配件,51.27,5,0.0,256.35,2024-11-09,西南,已完成
ORD00914,CUST0209,笔记本电脑,电脑,7477.15,4,0.0,29908.6,2024-05-30,东北,已完成
ORD00915,CUST0048,耳机,配件,379.83,1,0.2,303.86,2024-06-15,华北,已退款
ORD00916,CUST0116,鼠标,配件,129.19,1,,116.27,2024-01-30,华东,已完成
ORD00917,CUST0059,笔记本电脑,电脑,6472.41,3,0.0,19417.23,2024-11-16,西南,已完成
ORD00918,CUST0237,鼠标,配件,135.62,2,0.05,257.68,2024-01-06,华北,已完成
ORD00919,CUST0061,耳机,配件,434.22,3,0.15,1107.26,2024-07-01,华北,已完成
ORD00920,CUST0079,充电宝,配件,147.47,1,0.2,117.98,2024-04-22,华东,已完成
ORD00921,CUST0256,鼠标,配件,130.87,5,0.15,556.2,2024-05-23,东北,已退款
ORD00922,CUST0150,平板,电脑,2702.23,1,0.1,2432.01,2024-03-31,东北,已完成
ORD00923,CUST0261,摄像头,配件,579.71,4,0.2,1855.07,2024-05-11,东北,已完成
ORD00924,CUST0140,U盘,配件,46.41,4,0.0,185.64,2024-01-09,东北,已完成
ORD00925,CUST0213,摄像头,配件,628.44,5,0.0,3142.2,2024-10-02,西南,已完成
ORD00926,CUST0248,充电宝,配件,151.43,5,0.15,643.58,2024-12-02,东北,已完成
ORD00927,CUST0242,充电宝,配件,155.4,3,0.0,466.2,2024-10-25,华北,已完成
ORD00928,CUST0125,手机,手机,4348.94,5,0.0,21744.7,2024-02-24,东北,已完成
ORD00929,CUST0234,U盘,配件,50.62,1,0.0,50.62,2024-12-18,华北,已完成
ORD00930,CUST0283,手机,手机,4274.53,2,0.05,8121.61,2024-07-14,东北,已退款
ORD00931,CUST0075,鼠标,配件,122.13,4,0.15,415.24,2024-11-30,西南,已完成
ORD00932,CUST0197,充电宝,配件,143.02,4,0.0,572.08,2024-05-11,东北,已完成
ORD00933,CUST0098,键盘,配件,308.98,1,0.15,262.63,2024-11-16,东北,已完成
ORD00934,CUST0261,充电宝,配件,158.39,2,0.05,300.94,2024-11-20,西南,处理中
ORD00935,CUST0070,笔记本电脑,电脑,7100.86,5,0.0,35504.3,2024-11-05,华南,已完成
ORD00936,CUST0036,摄像头,配件,555.87,3,0.2,1334.09,2024-10-09,华南,已完成
ORD00937,CUST0142,充电宝,配件,145.35,2,0.05,276.16,2024-04-15,华东,已完成
ORD00938,CUST0213,耳机,配件,417.95,1,0.15,355.26,2024-08-14,东北,已完成
ORD00939,CUST0175,显示器,电脑,1841.17,5,0.15,7824.97,2024-04-22,华南,已完成
ORD00940,CUST0260,手机,手机,4012.16,5,0.2,16048.64,2024-06-15,华东,已完成
ORD00941,CUST0137,耳机,配件,374.47,5,0.2,1497.88,2024-05-17,华南,已完成
ORD00942,CUST0002,鼠标,配件,136.19,2,0.0,272.38,2024-04-14,华东,已完成
ORD00943,CUST0145,笔记本电脑,电脑,6935.04,5,0.0,34675.2,2024-10-24,华南,已退款
ORD00944,CUST0153,摄像头,配件,556.66,2,,1113.32,2024-11-18,华东,已完成
ORD00945,CUST0297,鼠标,配件,127.08,1,0.2,101.66,2024-07-21,西南,已完成
ORD00946,CUST0251,键盘,配件,293.74,3,0.0,881.22,2024-03-20,华南,已完成
ORD00947,CUST0077,手机,手机,3672.88,2,0.0,7345.76,2024-08-16,华北,已完成
ORD00948,CUST0229,摄像头,配件,590.0,1,0.2,472.0,2024-04-28,华东,已完成
ORD00949,CUST0276,手机,手机,3703.12,2,0.0,7406.24,2024-08-10,西南,已完成
ORD00950,CUST0248,耳机,配件,376.24,1,0.05,357.43,2024-07-07,西南,已完成
ORD00951,CUST0177,耳机,配件,365.33,3,0.05,1041.19,2024-03-16,华南,已完成
ORD00952,CUST0171,U盘,配件,50.73,4,0.0,202.92,2024-09-02,华北,已完成
ORD00953,CUST0283,键盘,配件,293.18,3,0.0,879.54,2024-02-17,华南,已完成
ORD00954,CUST0279,U盘,配件,49.58,4,0.0,198.32,2024-09-10,东北,处理中
ORD00955,CUST0194,显示器,电脑,2110.47,4,0.2,6753.5,2024-04-02,东北,已完成
ORD00956,CUST0234,平板,电脑,3222.13,5,0.0,16110.65,2024-08-23,华北,已完成
ORD00957,CUST0165,U盘,配件,49.83,2,0.0,99.66,2024-04-04,华南,已退款
ORD00958,CUST0097,平板,电脑,3080.85,5,0.05,14634.04,2024-03-31,西南,已完成
ORD00959,CUST0123,耳机,配件,438.62,1,0.0,,2024-04-06,东北,已完成
ORD00960,CUST0293,耳机,配件,414.08,1,0.05,393.38,2024-10-18,华东,已完成
ORD00961,CUST0197,笔记本电脑,电脑,7625.86,1,0.0,7625.86,2024-09-08,西南,已完成
ORD00962,CUST0120,U盘,配件,51.27,5,0.1,230.72,2024-04-02,西南,已完成
ORD00963,CUST0211,键盘,配件,294.03,3,0.05,837.99,2024-11-27,华东,已完成
ORD00964,CUST0023,充电宝,配件,138.95,5,0.0,694.75,2024-05-24,东北,已退款
ORD00965,CUST0163,鼠标,配件,129.15,5,0.15,548.89,2024-01-11,华东,已完成
ORD00966,CUST0243,U盘,配件,48.85,3,0.05,139.22,2024-06-07,东北,已完成
ORD00967,CUST0196,充电宝,配件,147.74,3,0.0,443.22,2024-03-24,华东,已完成
ORD00968,CUST0198,平板,电脑,3279.73,3,0.0,9839.19,2024-03-31,西南,已完成
ORD00969,CUST0078,键盘,配件,299.79,2,0.1,539.62,2024-07-20,东北,已完成
ORD00970,CUST0254,鼠标,配件,129.75,5,0.2,519.0,2024-12-17,华东,已完成
ORD00971,CUST0019,鼠标,配件,134.02,2,0.05,254.64,2024-11-07,东北,已完成
ORD00972,CUST0065,U盘,配件,48.56,4,0.0,194.24,2024-04-06,华南,已完成
ORD00973,CUST0258,鼠标,配件,116.94,4,0.1,420.98,2024-02-05,华南,已完成
ORD00974,CUST0170,充电宝,配件,138.77,5,0.15,589.77,2024-03-14,华南,已完成
ORD00975,CUST0052,手机,手机,4046.21,1,0.0,4046.21,2024-02-06,华南,已完成
ORD00976,CUST0226,平板,电脑,3251.93,3,0.05,9268.0,2024-08-06,华北,已完成
ORD00977,CUST0052,显示器,电脑,1846.58,2,0.15,3139.19,2024-05-05,华北,已完成
ORD00978,CUST0270,笔记本电脑,电脑,7492.17,4,0.0,29968.68,2024-08-20,西南,已完成
ORD00979,CUST0234,鼠标,配件,118.95,5,,594.75,2024-11-26,西南,已完成
ORD00980,CUST0008,平板,电脑,2920.78,1,0.0,2920.78,2024-07-25,东北,已完成
ORD00981,CUST0074,平板,电脑,2872.8,5,0.0,14364.0,2024-02-21,华东,已完成
ORD00982,CUST0210,耳机,配件,400.82,1,0.0,400.82,2024-09-26,东北,已完成
ORD00983,CUST0080,平板,电脑,2769.72,5,0.1,12463.74,2024-03-11,西南,已退款
ORD00984,CUST0039,键盘,配件,287.33,3,0.15,732.69,2024-01-07,华东,已完成
ORD00985,CUST0241,耳机,配件,388.98,3,0.0,1166.94,2024-11-04,华东,已退款
ORD00986,CUST0136,显示器,电脑,1916.63,1,0.2,1533.3,2024-02-21,西南,已完成
ORD00987,CUST0174,摄像头,配件,542.45,5,0.05,2576.64,2024-07-12,华北,已完成
ORD00988,CUST0204,平板,电脑,2784.79,3,0.0,8354.37,2024-07-15,华东,已完成
ORD00989,CUST0042,U盘,配件,51.78,5,,245.95,2024-01-11,华北,已完成
ORD00990,CUST0169,鼠标,配件,126.98,5,0.0,634.9,2024-02-26,西南,已完成
ORD00991,CUST0274,显示器,电脑,2173.64,3,0.15,5542.78,2024-01-07,华南,已退款
ORD00992,CUST0195,显示器,电脑,1921.1,4,0.15,6531.74,2024-11-25,东北,已完成
ORD00993,CUST0163,摄像头,配件,573.06,4,0.0,2292.24,2024-01-23,西南,已退款
ORD00994,CUST0250,手机,手机,3745.53,5,0.0,18727.65,2024-03-08,华北,已完成
ORD00995,CUST0278,手机,手机,4190.68,4,0.15,14248.31,2024-05-07,华东,已完成
ORD00996,CUST0019,显示器,电脑,1799.93,2,0.05,3419.87,2024-02-12,华北,处理中
ORD00997,CUST0036,充电宝,配件,150.42,3,0.0,451.26,2024-05-17,西南,已完成
ORD00998,CUST0121,鼠标,配件,117.84,4,0.0,471.36,2024-03-14,华北,已完成
ORD00999,CUST0148,键盘,配件,271.77,4,0.15,,2024-11-17,华东,已退款
ORD01000,CUST0117,摄像头,配件,596.74,5,0.0,2983.7,2024-11-03,华北,已完成
ORD01001,CUST0047,摄像头,配件,576.2,1,0.05,547.39,2024-01-07,华东,已完成
ORD01002,CUST0223,键盘,配件,296.15,4,0.1,1066.14,2024-01-05,东北,处理中
ORD01003,CUST0051,U盘,配件,47.41,1,0.0,47.41,2024-02-24,东北,已完成
ORD01004,CUST0052,笔记本电脑,电脑,6827.25,3,,18433.58,2024-10-04,西南,已完成
ORD01005,CUST0228,手机,手机,4266.5,1,0.15,3626.53,2024-06-22,西南,已完成
ORD01006,CUST0086,摄像头,配件,638.98,4,0.2,2044.74,2024-12-28,华南,已完成
ORD01007,CUST0154,键盘,配件,277.04,2,0.05,526.38,2024-02-13,华东,已退款
ORD01008,CUST0015,手机,手机,3709.89,2,0.05,7048.79,2024-04-13,西南,已完成
ORD01009,CUST0024,充电宝,配件,153.07,3,0.05,436.25,2024-03-12,东北,已完成
ORD01010,CUST0167,显示器,电脑,2103.62,4,0.05,7993.76,2024-09-02,华东,已完成
ORD01011,CUST0029,耳机,配件,412.34,3,0.2,989.62,2024-10-15,华南,已完成
ORD01012,CUST0151,显示器,电脑,1858.66,5,0.15,7899.31,2024-08-15,华北,处理中
ORD01013,CUST0184,耳机,配件,417.18,5,0.2,,2024-03-24,华南,已退款
ORD01014,CUST0192,摄像头,配件,549.8,1,0.2,439.84,2024-06-06,华南,已完成
ORD01015,CUST0221,鼠标,配件,132.22,3,0.2,317.33,2024-06-18,东北,已完成
ORD01016,CUST0075,键盘,配件,306.39,2,0.0,612.78,2024-09-02,东北,已完成
ORD01017,CUST0126,鼠标,配件,126.09,3,0.1,340.44,2024-03-20,东北,处理中
ORD01018,CUST0272,键盘,配件,322.93,1,0.0,322.93,2024-05-04,华北,已完成
ORD01019,CUST0211,充电宝,配件,144.2,4,0.0,576.8,2024-01-29,华北,已完成
ORD01020,CUST0290,U盘,配件,44.55,3,0.05,126.97,2024-10-05,华北,已完成
ORD01021,CUST0093,平板,电脑,3101.23,1,0.15,2636.05,2024-12-20,华南,已完成
ORD01022,CUST0088,U盘,配件,48.44,5,0.2,193.76,2024-05-16,西南,已完成
ORD01023,CUST0090,摄像头,配件,572.33,2,0.2,915.73,2024-11-17,西南,已退款
ORD01024,CUST0041,键盘,配件,274.39,4,0.05,1042.68,2024-10-05,西南,已完成
ORD01025,CUST0196,笔记本电脑,电脑,6530.93,3,0.0,19592.79,2024-03-04,西南,已完成
ORD01026,CUST0124,笔记本电脑,电脑,6333.82,3,0.1,17101.31,2024-01-11,华南,已完成
ORD01027,CUST0255,手机,手机,4103.06,2,0.1,7385.51,2024-01-23,西南,已完成
ORD01028,CUST0299,摄像头,配件,631.54,5,0.0,3157.7,2024-02-22,华东,已完成
ORD01029,CUST0074,笔记本电脑,电脑,6731.43,3,0.0,20194.29,2024-10-05,华东,已完成
ORD01030,CUST0119,手机,手机,4115.1,2,0.15,6995.67,2024-05-31,东北,已完成
ORD01031,CUST0237,平板,电脑,3085.32,2,0.0,6170.64,2024-02-22,东北,处理中
ORD01032,CUST0131,摄像头,配件,549.3,4,0.05,2087.34,2024-09-18,华北,已完成
ORD01033,CUST0236,摄像头,配件,653.53,2,0.0,1307.06,2024-07-31,华东,已完成
ORD01034,CUST0131,笔记本电脑,电脑,7057.56,2,0.15,11997.85,2024-03-13,华北,已完成
ORD01035,CUST0005,显示器,电脑,2101.99,2,0.15,3573.38,2024-01-01,东北,已完成
ORD01036,CUST0239,耳机,配件,435.49,3,0.0,1306.47,2024-04-24,东北,已完成
ORD01037,CUST0148,平板,电脑,3012.05,2,0.0,6024.1,2024-01-13,华南,已退款
ORD01038,CUST0280,鼠标,配件,135.46,2,0.1,243.83,2024-04-26,西南,已完成
ORD01039,CUST0081,平板,电脑,3000.58,2,0.2,4800.93,2024-08-06,西南,已完成
ORD01040,CUST0038,鼠标,配件,116.58,2,0.0,233.16,2024-07-16,华南,已完成
ORD01041,CUST0227,手机,手机,4125.57,5,0.0,20627.85,2024-03-16,西南,已完成
ORD01042,CUST0177,键盘,配件,300.91,3,0.2,722.18,2024-06-29,华东,已退款
ORD01043,CUST0154,鼠标,配件,140.93,2,0.05,267.77,2024-12-01,东北,处理中
ORD01044,CUST0218,手机,手机,3819.02,1,0.2,3055.22,2024-05-26,东北,已完成
ORD01045,CUST0129,键盘,配件,281.41,1,0.2,225.13,2024-04-25,华南,已完成
ORD01046,CUST0234,平板,电脑,3196.75,1,0.0,3196.75,2024-12-16,华北,已完成
ORD01047,CUST0155,笔记本电脑,电脑,7473.42,4,0.15,25409.63,2024-07-15,华东,已退款
ORD01048,CUST0102,显示器,电脑,2030.81,5,0.0,10154.05,2024-12-17,华南,已完成
ORD01049,CUST0197,鼠标,配件,118.28,1,0.0,118.28,2024-02-27,西南,已完成
ORD01050,CUST0248,耳机,配件,401.68,5,0.1,1807.56,2024-09-08,华南,已完成
ORD01051,CUST0055,显示器,电脑,1927.21,1,0.0,1927.21,2024-03-27,华北,处理中
ORD01052,CUST0122,手机,手机,4070.1,4,0.05,15466.38,2024-02-26,东北,已退款
ORD01053,CUST0196,手机,手机,3992.18,3,0.15,10180.06,2024-04-24,东北,已完成
ORD01054,CUST0293,笔记本电脑,电脑,7606.3,5,0.0,38031.5,2024-02-22,东北,已完成
ORD01055,CUST0184,耳机,配件,386.23,3,0.0,1158.69,2024-05-24,东北,已退款
ORD01056,CUST0295,摄像头,配件,560.72,4,0.15,1906.45,2024-07-01,东北,已完成
ORD01057,CUST0152,手机,手机,3618.34,5,0.05,17187.12,2024-02-09,西南,已完成
ORD01058,CUST0152,平板,电脑,3015.74,3,0.0,9047.22,2024-11-11,华南,已完成
ORD01059,CUST0012,U盘,配件,47.84,4,0.15,162.66,2024-06-19,华南,已完成
ORD01060,CUST0203,耳机,配件,366.36,2,0.15,622.81,2024-03-01,西南,处理中
ORD01061,CUST0141,充电宝,配件,163.3,5,0.0,816.5,2024-07-03,华南,已完成
ORD01062,CUST0005,摄像头,配件,604.01,3,0.05,1721.43,2024-02-13,华东,已完成
ORD01063,CUST0290,笔记本电脑,电脑,6698.54,4,0.0,26794.16,2024-01-23,华东,已完成
ORD01064,CUST0026,笔记本电脑,电脑,6554.8,2,0.15,11143.16,2024-11-05,华北,已退款
ORD01065,CUST0255,键盘,配件,315.04,5,0.05,1496.44,2024-03-18,华东,已完成
ORD01066,CUST0147,手机,手机,3722.45,2,0.15,6328.16,2024-04-01,西南,已完成
ORD01067,CUST0118,显示器,电脑,2179.78,1,0.0,2179.78,2024-08-07,东北,已完成
ORD01068,CUST0181,平板,电脑,3106.13,5,0.0,15530.65,2024-09-28,华南,已完成
ORD01069,CUST0113,摄像头,配件,546.16,4,,2184.64,2024-06-20,东北,处理中
ORD01070,CUST0098,手机,手机,4367.81,4,0.0,17471.24,2024-11-03,东北,已完成
ORD01071,CUST0129,耳机,配件,373.58,5,0.0,1867.9,2024-04-02,华南,已完成
ORD01072,CUST0071,显示器,电脑,2084.28,1,0.15,1771.64,2024-12-13,华北,已退款
ORD01073,CUST0050,手机,手机,3837.46,5,0.1,17268.57,2024-08-05,华南,已完成
ORD01074,CUST0021,手机,手机,3678.08,3,0.0,11034.24,2024-03-17,华南,已完成
ORD01075,CUST0159,手机,手机,3713.04,4,0.05,14109.55,2024-12-07,华东,已完成
ORD01076,CUST0226,键盘,配件,322.5,2,0.05,612.75,2024-12-17,华北,已完成
ORD01077,CUST0018,键盘,配件,284.52,4,0.0,1138.08,2024-06-03,华南,已完成
ORD01078,CUST0297,鼠标,配件,140.39,1,0.2,112.31,2024-11-15,华南,已完成
ORD01079,CUST0187,平板,电脑,3238.62,5,0.1,14573.79,2024-05-26,西南,已完成
ORD01080,CUST0068,显示器,电脑,1819.84,4,0.15,6187.46,2024-06-27,西南,已完成
ORD01081,CUST0047,平板,电脑,2842.83,3,,8528.49,2024-02-23,华东,已完成
ORD01082,CUST0152,平板,电脑,3057.18,1,0.05,2904.32,2024-05-18,华东,已完成
ORD01083,CUST0168,手机,手机,3788.25,1,0.1,3409.43,2024-09-12,华南,已完成
ORD01084,CUST0213,充电宝,配件,149.26,2,0.2,238.82,2024-12-04,华南,已完成
ORD01085,CUST0090,U盘,配件,49.04,4,0.2,156.93,2024-07-07,东北,已完成
ORD01086,CUST0103,笔记本电脑,电脑,7628.01,5,0.05,36233.05,2024-05-15,华北,已完成
ORD01087,CUST0068,U盘,配件,46.74,1,0.0,46.74,2024-12-30,华东,已完成
ORD01088,CUST0277,平板,电脑,2890.04,3,0.0,8670.12,2024-02-09,华南,处理中
ORD01089,CUST0188,摄像头,配件,605.36,3,0.0,1816.08,2024-01-02,华东,已完成
ORD01090,CUST0272,键盘,配件,273.01,5,0.0,1365.05,2024-03-17,华北,已退款
ORD01091,CUST0257,耳机,配件,361.41,3,0.0,1084.23,2024-12-01,华东,处理中
ORD01092,CUST0140,平板,电脑,3079.1,2,0.2,4926.56,2024-03-16,东北,已完成
ORD01093,CUST0085,显示器,电脑,2164.41,5,0.15,9198.74,2024-06-12,东北,已完成
ORD01094,CUST0132,U盘,配件,44.28,3,0.0,132.84,2024-03-16,华东,已完成
ORD01095,CUST0247,摄像头,配件,605.48,2,0.05,1150.41,2024-07-18,华北,已完成
ORD01096,CUST0152,耳机,配件,405.88,3,0.0,1217.64,2024-08-16,东北,已完成
ORD01097,CUST0174,手机,手机,3680.29,4,0.0,14721.16,2024-09-01,华北,已完成
ORD01098,CUST0059,手机,手机,4209.33,5,0.2,16837.32,2024-02-04,东北,已完成
ORD01099,CUST0240,平板,电脑,3089.9,3,0.15,7879.25,2024-02-27,东北,已完成
ORD01100,CUST0039,手机,手机,3699.53,3,0.15,9433.8,2024-10-22,华东,已完成
ORD01101,CUST0073,U盘,配件,49.67,2,0.1,89.41,2024-08-06,华北,处理中
ORD01102,CUST0116,显示器,电脑,1977.4,4,0.05,7514.12,2024-05-22,西南,已完成
ORD01103,CUST0204,键盘,配件,319.71,4,0.15,1087.01,2024-03-15,华北,处理中
ORD01104,CUST0286,显示器,电脑,1999.17,2,0.2,3198.67,2024-02-16,华南,已退款
ORD01105,CUST0188,键盘,配件,315.92,4,0.2,1010.94,2024-06-14,华东,已完成
ORD01106,CUST0047,平板,电脑,2784.49,3,0.1,7518.12,2024-03-06,华南,处理中
ORD01107,CUST0203,耳机,配件,402.23,3,0.0,1206.69,2024-04-03,东北,已完成
ORD01108,CUST0008,鼠标,配件,120.44,4,0.15,409.5,2024-07-16,西南,已完成
ORD01109,CUST0136,手机,手机,3795.18,3,0.1,10246.99,2024-06-29,西南,已完成
ORD01110,CUST0275,耳机,配件,435.12,4,0.0,1740.48,2024-06-12,东北,已完成
ORD01111,CUST0064,充电宝,配件,162.75,2,0.0,325.5,2024-09-10,华东,已完成
ORD01112,CUST0233,U盘,配件,49.54,5,0.0,247.7,2024-08-05,西南,已完成
ORD01113,CUST0189,U盘,配件,44.51,2,0.15,75.67,2024-09-03,华南,已完成
ORD01114,CUST0135,U盘,配件,52.06,5,0.0,260.3,2024-12-21,华北,已完成
ORD01115,CUST0300,鼠标,配件,140.9,2,0.05,267.71,2024-07-30,华北,已完成
ORD01116,CUST0196,笔记本电脑,电脑,7168.0,1,0.15,6092.8,2024-11-04,西南,已退款
ORD01117,CUST0191,鼠标,配件,132.95,3,0.0,398.85,2024-11-21,西南,已完成
ORD01118,CUST0056,耳机,配件,372.46,2,0.05,707.67,2024-06-19,西南,已完成
ORD01119,CUST0120,充电宝,配件,135.89,5,0.1,611.5,2024-03-11,华南,已完成
ORD01120,CUST0242,U盘,配件,53.13,4,0.0,212.52,2024-11-30,华北,已完成
ORD01121,CUST0013,充电宝,配件,142.24,4,0.0,568.96,2024-05-05,华东,已完成
ORD01122,CUST0288,耳机,配件,379.12,2,0.15,644.5,2024-07-15,华南,已完成
ORD01123,CUST0168,显示器,电脑,2070.96,2,0.15,3520.63,2024-08-02,华北,已完成
ORD01124,CUST0114,鼠标,配件,141.88,2,0.0,283.76,2024-10-08,华南,已完成
ORD01125,CUST0033,笔记本电脑,电脑,7478.35,4,0.0,29913.4,2024-09-11,华北,已完成
ORD01126,CUST0238,耳机,配件,376.08,1,0.0,376.08,2024-10-02,华东,已完成
ORD01127,CUST0155,摄像头,配件,639.81,2,0.15,1087.68,2024-09-30,华北,已完成
ORD01128,CUST0210,显示器,电脑,1911.57,4,0.0,7646.28,2024-09-09,华南,已完成
ORD01129,CUST0060,手机,手机,3728.2,4,0.0,14912.8,2024-09-29,华东,已完成
ORD01130,CUST0072,耳机,配件,401.72,2,0.2,642.75,2024-10-01,东北,已完成
ORD01131,CUST0024,摄像头,配件,547.48,5,0.2,2189.92,2024-04-27,华南,已退款
ORD01132,CUST0020,U盘,配件,44.98,5,0.0,224.9,2024-07-15,华南,已完成
ORD01133,CUST0156,手机,手机,4157.7,3,0.05,11849.44,2024-02-12,西南,已完成
ORD01134,CUST0253,充电宝,配件,158.85,4,0.1,571.86,2024-10-24,东北,已完成
ORD01135,CUST0060,笔记本电脑,电脑,7314.06,3,0.0,21942.18,2024-08-03,华北,已完成
ORD01136,CUST0050,键盘,配件,328.83,3,0.2,789.19,2024-09-26,华南,已完成
ORD01137,CUST0121,键盘,配件,321.62,5,0.1,1447.29,2024-10-22,华北,处理中
ORD01138,CUST0276,平板,电脑,2825.57,5,0.0,14127.85,2024-12-21,西南,已完成
ORD01139,CUST0070,显示器,电脑,2000.93,1,0.2,1600.74,2024-04-22,华北,已完成
ORD01140,CUST0199,U盘,配件,51.96,4,0.2,166.27,2024-12-25,东北,已完成
ORD01141,CUST0233,显示器,电脑,2152.5,1,0.0,2152.5,2024-02-14,华南,已完成
ORD01142,CUST0190,键盘,配件,325.64,2,0.0,651.28,2024-04-30,华东,已完成
ORD01143,CUST0277,充电宝,配件,153.03,1,0.05,145.38,2024-07-04,东北,已完成
ORD01144,CUST0215,平板,电脑,3286.69,2,0.1,,2024-01-02,华北,已完成
ORD01145,CUST0080,摄像头,配件,623.89,3,0.2,1497.34,2024-04-14,华北,已完成
ORD01146,CUST0213,手机,手机,3817.46,4,0.1,13742.86,2024-01-09,华东,已完成
ORD01147,CUST0051,笔记本电脑,电脑,7226.16,1,0.0,7226.16,2024-07-04,华东,已完成
ORD01148,CUST0251,U盘,配件,47.25,4,0.0,189.0,2024-10-12,东北,已完成
