order_id,customer_id,product,category,unit_price,quantity,discount,order_date,region,status,amount
ORD11500,CUST1805,产品D,电子,55.58,4,0.0,2023-03-04 12:00:00,西北,处理中,222.32
ORD11501,CUST1908,产品E,图书,80.5,8,0.1,2023-03-04 13:00:00,华南,已完成,579.6
ORD11502,CUST1158,产品A,电子,61.28,1,0.0,2023-03-04 14:00:00,华东,已完成,61.28
ORD11503,CUST1814,产品C,电子,217.24,4,0.0,2023-03-04 15:00:00,西北,已取消,868.96
ORD11504,CUST1227,产品D,电子,399.83,4,,2023-03-04 16:00:00,华南,已完成,1599.32
ORD11505,CUST1876,产品A,服装,79.28,1,0.0,2023-03-04 17:00:00,华中,处理中,79.28
ORD11506,CUST1215,产品D,服装,73.86,3,0.25,2023-03-04 18:00:00,西南,已完成,166.18
ORD11507,CUST1947,产品C,图书,325.28,5,0.15,2023-03-04 19:00:00,华中,已完成,1382.44
ORD11508,CUST1695,产品D,电子,106.62,6,0.0,2023-03-04 20:00:00,华南,已完成,639.72
ORD11509,CUST1014,产品E,食品,57.83,9,0.0,2023-03-04 21:00:00,华中,已完成,520.47
ORD11510,CUST1156,产品E,图书,91.76,9,0.0,2023-03-04 22:00:00,华南,已完成,825.84
ORD11511,CUST1647,产品D,电子,462.63,9,0.25,2023-03-04 23:00:00,华南,已完成,3122.75
ORD11512,CUST1260,产品A,电子,412.52,1,0.0,2023-03-05 00:00:00,华中,处理中,412.52
ORD11513,CUST1156,产品A,服装,183.49,9,0.0,2023-03-05 01:00:00,华北,已完成,1651.41
ORD11514,CUST1046,产品A,图书,331.35,8,0.15,2023-03-05 02:00:00,华东,处理中,2253.18
ORD11515,CUST1323,产品D,电子,273.27,2,0.25,2023-03-05 03:00:00,西北,已完成,409.9
ORD11516,CUST1843,产品A,电子,341.79,1,0.0,2023-03-05 04:00:00,西南,处理中,341.79
ORD11517,CUST1684,产品C,图书,344.51,1,,2023-03-05 05:00:00,华东,已完成,344.51
ORD11518,CUST1129,产品E,食品,318.08,6,0.0,2023-03-05 06:00:00,西北,已完成,1908.48
ORD11519,CUST1410,产品C,图书,140.39,9,0.0,2023-03-05 07:00:00,西北,已完成,1263.51
ORD11520,CUST1094,产品A,图书,29.11,7,0.1,2023-03-05 08:00:00,西南,已完成,183.39
ORD11521,CUST1626,产品C,食品,233.23,5,0.1,2023-03-05 09:00:00,华东,处理中,1049.53
ORD11522,CUST1754,产品A,图书,446.58,2,0.1,2023-03-05 10:00:00,西南,已完成,803.84
ORD11523,CUST1931,产品D,电子,289.05,1,0.0,2023-03-05 11:00:00,华南,已完成,289.05
ORD11524,CUST1291,产品C,图书,417.87,2,,2023-03-05 12:00:00,西南,处理中,835.74
ORD11525,CUST1793,产品D,食品,495.9,1,0.0,2023-03-05 13:00:00,华中,已完成,495.9
ORD11526,CUST1810,产品D,家居,90.17,3,0.0,2023-03-05 14:00:00,华北,处理中,270.51
ORD11527,CUST1282,产品B,图书,348.97,6,0.15,2023-03-05 15:00:00,华北,已完成,1779.75
ORD11528,CUST1068,产品A,服装,340.4,8,0.0,2023-03-05 16:00:00,华北,处理中,2723.2
ORD11529,CUST1659,产品E,电子,490.18,3,0.0,2023-03-05 17:00:00,华东,已完成,1470.54
ORD11530,CUST1010,产品A,电子,492.94,9,0.0,2023-03-05 18:00:00,华东,已退款,4436.46
ORD11531,CUST1253,产品E,服装,346.47,5,0.0,2023-03-05 19:00:00,华南,已完成,1732.35
ORD11532,CUST1841,产品A,服装,129.37,7,0.0,2023-03-05 20:00:00,东北,已完成,905.59
ORD11533,CUST1871,产品D,图书,401.29,8,0.15,2023-03-05 21:00:00,华北,已完成,2728.77
ORD11534,CUST1549,产品C,服装,62.44,3,0.0,2023-03-05 22:00:00,华南,已完成,187.32
ORD11535,CUST1133,产品C,家居,392.54,2,0.15,2023-03-05 23:00:00,东北,已完成,667.32
ORD11536,CUST1711,产品B,食品,456.0,2,0.0,2023-03-06 00:00:00,华北,已完成,912.0
ORD11537,CUST1022,产品E,服装,197.59,5,0.0,2023-03-06 01:00:00,华东,已完成,987.95
ORD11538,CUST1814,产品E,服装,319.01,1,0.2,2023-03-06 02:00:00,东北,处理中,255.21
ORD11539,CUST1345,产品E,家居,220.77,2,0.0,2023-03-06 03:00:00,华中,已完成,441.54
ORD11540,CUST1301,产品D,电子,224.5,9,0.1,2023-03-06 04:00:00,华中,处理中,1818.45
ORD11541,CUST1362,产品E,电子,162.08,7,0.0,2023-03-06 05:00:00,华中,已完成,1134.56
ORD11542,CUST1395,产品C,图书,383.44,6,0.1,2023-03-06 06:00:00,西南,已完成,2070.58
ORD11543,CUST1217,产品D,家居,468.73,9,,2023-03-06 07:00:00,华中,处理中,3585.78
ORD11544,CUST1140,产品A,食品,470.97,7,0.2,2023-03-06 08:00:00,西北,处理中,2637.43
ORD11545,CUST1615,产品E,食品,95.64,5,0.15,2023-03-06 09:00:00,华北,已完成,406.47
ORD11546,CUST1957,产品E,家居,438.62,9,,2023-03-06 10:00:00,华中,已完成,3552.82
ORD11547,CUST1209,产品A,食品,371.34,6,0.0,2023-03-06 11:00:00,东北,已完成,2228.04
ORD11548,CUST1984,产品E,电子,133.89,6,0.1,2023-03-06 12:00:00,西北,已完成,723.01
ORD11549,CUST1992,产品A,食品,42.97,4,0.15,2023-03-06 13:00:00,西北,已完成,146.1
ORD11550,CUST1622,产品D,食品,141.32,1,0.0,2023-03-06 14:00:00,西北,已完成,141.32
ORD11551,CUST1615,产品C,家居,456.98,5,0.0,2023-03-06 15:00:00,华南,已完成,2284.9
ORD11552,CUST1827,产品A,家居,320.26,9,0.15,2023-03-06 16:00:00,东北,已完成,2449.99
ORD11553,CUST1682,产品B,食品,363.32,8,0.0,2023-03-06 17:00:00,华南,已取消,2906.56
ORD11554,CUST1459,产品A,服装,136.0,8,0.0,2023-03-06 18:00:00,西北,处理中,1088.0
ORD11555,CUST1355,产品E,家居,362.5,5,0.2,2023-03-06 19:00:00,西南,已完成,1450.0
ORD11556,CUST1323,产品D,图书,23.78,9,0.0,2023-03-06 20:00:00,华中,已完成,214.02
ORD11557,CUST1132,产品D,图书,193.91,3,0.0,2023-03-06 21:00:00,华北,已完成,581.73
ORD11558,CUST1887,产品A,电子,317.11,3,0.1,2023-03-06 22:00:00,东北,处理中,856.2
ORD11559,CUST1804,产品C,食品,81.59,1,0.0,2023-03-06 23:00:00,西南,已完成,81.59
ORD11560,CUST1839,产品B,服装,413.27,9,0.15,2023-03-07 00:00:00,华东,已完成,3161.52
ORD11561,CUST1126,产品D,电子,125.17,6,0.0,2023-03-07 01:00:00,华南,已完成,751.02
ORD11562,CUST1105,产品E,食品,329.62,2,0.0,2023-03-07 02:00:00,华中,已完成,659.24
ORD11563,CUST1603,产品E,家居,208.55,8,0.0,2023-03-07 03:00:00,华中,已完成,1668.4
ORD11564,CUST1798,产品C,图书,302.06,9,0.25,2023-03-07 04:00:00,华东,处理中,2038.9
ORD11565,CUST1377,产品D,服装,62.65,9,0.0,2023-03-07 05:00:00,华东,已完成,563.85
ORD11566,CUST1904,产品A,图书,18.29,2,0.0,2023-03-07 06:00:00,东北,已完成,36.58
ORD11567,CUST1050,产品E,家居,455.69,2,0.0,2023-03-07 07:00:00,华中,已完成,911.38
ORD11568,CUST1028,产品C,食品,142.12,7,0.0,2023-03-07 08:00:00,华东,已完成,994.84
ORD11569,CUST1461,产品D,家居,411.64,4,0.0,2023-03-07 09:00:00,华中,已完成,1646.56
ORD11570,CUST1295,产品D,家居,499.68,1,0.0,2023-03-07 10:00:00,西南,已完成,499.68
ORD11571,CUST1296,产品D,图书,113.6,8,0.1,2023-03-07 11:00:00,东北,已完成,817.92
ORD11572,CUST1725,产品D,服装,139.93,2,0.0,2023-03-07 12:00:00,华东,已退款,279.86
ORD11573,CUST1778,产品D,家居,334.8,3,0.15,2023-03-07 13:00:00,西南,已取消,853.74
ORD11574,CUST1406,产品E,图书,483.07,5,0.1,2023-03-07 14:00:00,西南,已完成,2173.82
ORD11575,CUST1768,产品C,服装,458.75,3,0.0,2023-03-07 15:00:00,华东,处理中,1376.25
ORD11576,CUST1813,产品D,食品,256.41,7,0.0,2023-03-07 16:00:00,东北,已退款,1794.87
ORD11577,CUST1612,产品B,食品,399.6,7,0.15,2023-03-07 17:00:00,华中,已完成,2377.62
ORD11578,CUST1404,产品B,电子,76.52,2,0.15,2023-03-07 18:00:00,西北,已完成,130.08
ORD11579,CUST1345,产品C,图书,488.94,7,0.0,2023-03-07 19:00:00,华中,已完成,3422.58
ORD11580,CUST1621,产品A,服装,482.53,6,0.2,2023-03-07 20:00:00,华北,已完成,2316.14
ORD11581,CUST1419,产品A,家居,90.23,9,0.0,2023-03-07 21:00:00,华东,处理中,812.07
ORD11582,CUST1181,产品A,食品,156.72,9,0.0,2023-03-07 22:00:00,华南,已完成,1410.48
ORD11583,CUST1982,产品B,服装,59.08,2,,2023-03-07 23:00:00,东北,已完成,118.16
ORD11584,CUST1824,产品A,图书,143.14,7,0.2,2023-03-08 00:00:00,华东,已完成,801.58
ORD11585,CUST1000,产品E,电子,409.82,5,0.1,2023-03-08 01:00:00,华北,已完成,1844.19
ORD11586,CUST1830,产品D,食品,195.37,6,0.15,2023-03-08 02:00:00,西南,已完成,996.39
ORD11587,CUST1949,产品B,服装,53.31,1,0.0,2023-03-08 03:00:00,华南,已完成,53.31
ORD11588,CUST1566,产品C,服装,177.69,7,0.0,2023-03-08 04:00:00,华南,已完成,1243.83
ORD11589,CUST1370,产品C,服装,490.88,6,0.0,2023-03-08 05:00:00,华中,处理中,2945.28
ORD11590,CUST1935,产品D,图书,318.54,4,0.15,2023-03-08 06:00:00,西北,处理中,1083.04
ORD11591,CUST1910,产品B,图书,213.92,1,0.0,2023-03-08 07:00:00,华中,处理中,213.92
ORD11592,CUST1660,产品A,图书,91.6,9,0.0,2023-03-08 08:00:00,东北,处理中,824.4
ORD11593,CUST1430,产品A,家居,493.23,4,0.0,2023-03-08 09:00:00,华南,处理中,1972.92
ORD11594,CUST1968,产品E,服装,412.22,2,0.2,2023-03-08 10:00:00,华南,已完成,659.55
ORD11595,CUST1308,产品E,食品,147.92,8,0.0,2023-03-08 11:00:00,西北,已完成,
ORD11596,CUST1136,产品A,图书,44.33,2,0.0,2023-03-08 12:00:00,东北,已完成,88.66
ORD11597,CUST1201,产品C,图书,37.75,5,0.0,2023-03-08 13:00:00,华东,已完成,188.75
ORD11598,CUST1435,产品C,服装,68.99,6,0.25,2023-03-08 14:00:00,西北,已完成,310.45
ORD11599,CUST1312,产品E,图书,294.58,8,0.2,2023-03-08 15:00:00,西南,处理中,1885.31
ORD11600,CUST1116,产品D,家居,465.09,1,0.15,2023-03-08 16:00:00,华中,已完成,395.33
ORD11601,CUST1665,产品A,家居,253.4,1,0.0,2023-03-08 17:00:00,华东,已完成,253.4
ORD11602,CUST1936,产品E,图书,423.04,4,0.0,2023-03-08 18:00:00,华中,已完成,1692.16
ORD11603,CUST1802,产品E,服装,228.48,5,0.2,2023-03-08 19:00:00,西北,已完成,913.92
ORD11604,CUST1574,产品A,服装,357.21,9,0.0,2023-03-08 20:00:00,华东,已退款,3214.89
ORD11605,CUST1243,产品A,服装,368.62,7,0.0,2023-03-08 21:00:00,西北,已完成,2580.34
ORD11606,CUST1536,产品C,电子,95.24,7,0.0,2023-03-08 22:00:00,西南,已完成,666.68
ORD11607,CUST1601,产品D,图书,187.0,8,0.2,2023-03-08 23:00:00,华北,已完成,1196.8
ORD11608,CUST1074,产品D,服装,322.28,5,0.0,2023-03-09 00:00:00,华南,处理中,1611.4
ORD11609,CUST1805,产品A,家居,44.64,5,0.1,2023-03-09 01:00:00,东北,已完成,200.88
ORD11610,CUST1385,产品B,食品,187.15,1,0.15,2023-03-09 02:00:00,华东,已完成,159.08
ORD11611,CUST1902,产品E,食品,272.05,9,0.0,2023-03-09 03:00:00,华南,处理中,2448.45
ORD11612,CUST1209,产品E,服装,498.15,6,0.0,2023-03-09 04:00:00,华北,已完成,2988.9
ORD11613,CUST1474,产品A,食品,242.52,9,0.25,2023-03-09 05:00:00,华东,已完成,1637.01
ORD11614,CUST1417,产品B,食品,409.87,3,0.25,2023-03-09 06:00:00,华南,已完成,922.21
ORD11615,CUST1346,产品C,电子,221.71,5,0.15,2023-03-09 07:00:00,华南,处理中,942.27
ORD11616,CUST1528,产品A,家居,400.23,2,0.1,2023-03-09 08:00:00,华东,已完成,720.41
ORD11617,CUST1639,产品A,家居,301.75,5,0.0,2023-03-09 09:00:00,华南,已完成,1508.75
ORD11618,CUST1938,产品E,电子,444.43,8,0.2,2023-03-09 10:00:00,华南,已完成,2844.35
ORD11619,CUST1954,产品A,电子,211.36,2,0.0,2023-03-09 11:00:00,华东,已完成,422.72
ORD11620,CUST1875,产品A,食品,306.11,8,0.15,2023-03-09 12:00:00,东北,已完成,2081.55
ORD11621,CUST1762,产品A,图书,318.71,4,0.2,2023-03-09 13:00:00,华南,已完成,1019.87
ORD11622,CUST1178,产品E,食品,214.52,1,0.1,2023-03-09 14:00:00,华南,已完成,193.07
ORD11623,CUST1181,产品C,电子,80.71,5,0.15,2023-03-09 15:00:00,东北,已完成,343.02
ORD11624,CUST1663,产品C,家居,55.84,1,0.15,2023-03-09 16:00:00,华中,已完成,47.46
ORD11625,CUST1024,产品A,食品,18.17,7,0.0,2023-03-09 17:00:00,西南,已完成,127.19
ORD11626,CUST1966,产品E,图书,438.03,8,0.1,2023-03-09 18:00:00,华中,已完成,3153.82
ORD11627,CUST1179,产品C,食品,125.87,3,0.0,2023-03-09 19:00:00,华北,已完成,377.61
ORD11628,CUST1709,产品C,服装,113.64,3,0.1,2023-03-09 20:00:00,华中,已完成,306.83
ORD11629,CUST1500,产品C,食品,370.66,7,0.0,2023-03-09 21:00:00,华中,已退款,2594.62
ORD11630,CUST1855,产品E,电子,166.81,4,0.0,2023-03-09 22:00:00,华北,已完成,667.24
ORD11631,CUST1160,产品E,家居,257.96,3,0.15,2023-03-09 23:00:00,华南,已完成,657.8
ORD11632,CUST1176,产品A,家居,89.63,8,0.25,2023-03-10 00:00:00,华南,已完成,537.78
ORD11633,CUST1284,产品D,电子,480.28,3,0.0,2023-03-10 01:00:00,华中,已完成,1440.84
ORD11634,CUST1062,产品C,服装,427.27,7,,2023-03-10 02:00:00,华北,处理中,2691.8
ORD11635,CUST1661,产品D,电子,433.26,2,0.1,2023-03-10 03:00:00,华南,已完成,779.87
ORD11636,CUST1665,产品E,食品,209.32,1,0.25,2023-03-10 04:00:00,西北,已完成,156.99
ORD11637,CUST1155,产品E,电子,383.56,6,0.0,2023-03-10 05:00:00,华东,已完成,2301.36
ORD11638,CUST1881,产品E,电子,80.5,8,0.1,2023-03-10 06:00:00,华东,已完成,579.6
ORD11639,CUST1468,产品D,服装,14.22,1,0.2,2023-03-10 07:00:00,西南,已完成,11.38
ORD11640,CUST1048,产品E,食品,19.79,9,0.0,2023-03-10 08:00:00,华东,已完成,178.11
ORD11641,CUST1966,产品A,图书,297.43,3,0.2,2023-03-10 09:00:00,华中,处理中,713.83
ORD11642,CUST1848,产品E,图书,233.14,3,0.2,2023-03-10 10:00:00,华东,处理中,559.54
ORD11643,CUST1083,产品B,家居,263.83,4,0.2,2023-03-10 11:00:00,华东,已完成,844.26
ORD11644,CUST1360,产品D,电子,13.66,1,0.0,2023-03-10 12:00:00,西北,已完成,13.66
ORD11645,CUST1688,产品B,家居,217.12,9,0.0,2023-03-10 13:00:00,华南,处理中,1954.08
ORD11646,CUST1147,产品E,服装,361.85,3,0.2,2023-03-10 14:00:00,西北,已完成,868.44
ORD11647,CUST1629,产品A,图书,226.92,4,0.0,2023-03-10 15:00:00,华中,已完成,907.68
ORD11648,CUST1341,产品C,电子,368.79,1,0.1,2023-03-10 16:00:00,华东,处理中,331.91
ORD11649,CUST1475,产品E,服装,124.18,4,0.0,2023-03-10 17:00:00,东北,已完成,496.72
ORD11650,CUST1062,产品A,服装,408.44,1,0.0,2023-03-10 18:00:00,华南,已完成,408.44
ORD11651,CUST1700,产品D,电子,298.33,5,0.0,2023-03-10 19:00:00,西南,已完成,1491.65
ORD11652,CUST1359,产品B,服装,113.27,5,0.1,2023-03-10 20:00:00,西南,已完成,509.72
ORD11653,CUST1560,产品B,电子,125.99,7,0.0,2023-03-10 21:00:00,华东,已退款,881.93
ORD11654,CUST1326,产品B,电子,317.73,8,0.1,2023-03-10 22:00:00,华东,已完成,2287.66
ORD11655,CUST1768,产品D,食品,416.67,4,0.1,2023-03-10 23:00:00,西南,已退款,1500.01
ORD11656,CUST1735,产品A,家居,213.66,7,0.1,2023-03-11 00:00:00,西南,已完成,1346.06
ORD11657,CUST1140,产品D,服装,136.57,4,0.1,2023-03-11 01:00:00,东北,已完成,491.65
ORD11658,CUST1989,产品B,服装,434.84,3,0.0,2023-03-11 02:00:00,华中,已完成,1304.52
ORD11659,CUST1214,产品E,食品,337.94,6,0.0,2023-03-11 03:00:00,华东,已完成,2027.64
ORD11660,CUST1434,产品C,食品,229.56,4,0.0,2023-03-11 04:00:00,西南,已完成,918.24
ORD11661,CUST1890,产品D,食品,249.07,3,0.1,2023-03-11 05:00:00,东北,已完成,672.49
ORD11662,CUST1951,产品D,图书,110.09,9,,2023-03-11 06:00:00,华北,处理中,891.73
ORD11663,CUST1722,产品A,图书,317.13,5,0.0,2023-03-11 07:00:00,西南,已退款,1585.65
ORD11664,CUST1317,产品A,图书,185.78,7,0.0,2023-03-11 08:00:00,华南,已完成,1300.46
ORD11665,CUST1031,产品D,电子,497.87,6,0.15,2023-03-11 09:00:00,华南,已完成,2539.14
ORD11666,CUST1669,产品B,服装,245.29,5,0.0,2023-03-11 10:00:00,华北,处理中,1226.45
ORD11667,CUST1284,产品C,家居,248.08,7,0.2,2023-03-11 11:00:00,华中,已完成,1389.25
ORD11668,CUST1304,产品A,电子,287.27,6,0.0,2023-03-11 12:00:00,华东,已完成,1723.62
ORD11669,CUST1428,产品B,服装,459.21,2,0.25,2023-03-11 13:00:00,华东,已取消,688.82
ORD11670,CUST1476,产品E,服装,402.4,3,0.0,2023-03-11 14:00:00,西南,已完成,1207.2
ORD11671,CUST1285,产品A,食品,231.05,2,0.0,2023-03-11 15:00:00,华南,已完成,462.1
ORD11672,CUST1143,产品B,食品,362.16,3,0.0,2023-03-11 16:00:00,华中,已完成,1086.48
ORD11673,CUST1423,产品B,电子,297.26,1,,2023-03-11 17:00:00,华中,已完成,297.26
ORD11674,CUST1018,产品C,食品,251.26,8,0.0,2023-03-11 18:00:00,华中,已完成,2010.08
ORD11675,CUST1017,产品C,服装,104.23,6,0.0,2023-03-11 19:00:00,西南,已完成,625.38
ORD11676,CUST1768,产品E,食品,237.33,2,0.1,2023-03-11 20:00:00,华东,已退款,
ORD11677,CUST1589,产品B,图书,130.45,8,0.0,2023-03-11 21:00:00,华中,已完成,1043.6
ORD11678,CUST1370,产品B,食品,458.27,6,0.15,2023-03-11 22:00:00,西南,已完成,2337.18
ORD11679,CUST1174,产品C,服装,174.35,7,0.0,2023-03-11 23:00:00,西南,已完成,1220.45
ORD11680,CUST1193,产品A,电子,476.61,1,0.2,2023-03-12 00:00:00,华北,处理中,381.29
ORD11681,CUST1501,产品A,家居,271.2,7,0.1,2023-03-12 01:00:00,西北,已退款,1708.56
ORD11682,CUST1987,产品D,食品,319.46,3,0.0,2023-03-12 02:00:00,华中,处理中,958.38
ORD11683,CUST1112,产品C,服装,276.04,8,0.0,2023-03-12 03:00:00,西北,已完成,2208.32
ORD11684,CUST1113,产品D,家居,73.4,6,0.0,2023-03-12 04:00:00,华东,已退款,440.4
ORD11685,CUST1221,产品C,家居,194.15,4,0.0,2023-03-12 05:00:00,西南,已完成,776.6
ORD11686,CUST1677,产品E,图书,58.58,8,0.1,2023-03-12 06:00:00,东北,已完成,421.78
ORD11687,CUST1946,产品B,家居,315.25,9,0.1,2023-03-12 07:00:00,华中,已完成,2553.52
ORD11688,CUST1830,产品E,服装,228.97,2,0.2,2023-03-12 08:00:00,东北,已完成,366.35
ORD11689,CUST1643,产品C,服装,391.21,6,0.1,2023-03-12 09:00:00,华南,处理中,2112.53
ORD11690,CUST1896,产品B,食品,118.03,5,0.25,2023-03-12 10:00:00,华东,已完成,442.61
ORD11691,CUST1263,产品A,食品,90.64,5,0.2,2023-03-12 11:00:00,华北,已完成,362.56
ORD11692,CUST1924,产品A,食品,209.1,3,0.2,2023-03-12 12:00:00,华北,已完成,501.84
ORD11693,CUST1054,产品D,家居,464.03,8,0.0,2023-03-12 13:00:00,西北,已完成,3712.24
ORD11694,CUST1870,产品C,家居,358.11,8,0.0,2023-03-12 14:00:00,西南,已完成,2864.88
ORD11695,CUST1642,产品C,图书,215.27,5,0.0,2023-03-12 15:00:00,西北,已完成,1076.35
ORD11696,CUST1799,产品A,食品,263.46,8,0.1,2023-03-12 16:00:00,华南,已完成,1896.91
ORD11697,CUST1777,产品E,电子,51.26,8,0.0,2023-03-12 17:00:00,华南,已完成,410.08
ORD11698,CUST1457,产品B,图书,492.44,3,0.0,2023-03-12 18:00:00,华北,处理中,1477.32
ORD11699,CUST1978,产品E,电子,336.54,2,0.0,2023-03-12 19:00:00,东北,已取消,673.08
ORD11700,CUST1877,产品E,家居,149.85,9,0.0,2023-03-12 20:00:00,华中,已退款,1348.65
ORD11701,CUST1161,产品A,图书,297.05,2,0.15,2023-03-12 21:00:00,华北,处理中,504.98
ORD11702,CUST1379,产品A,图书,63.65,9,0.0,2023-03-12 22:00:00,华北,已完成,572.85
ORD11703,CUST1992,产品A,服装,483.26,4,0.1,2023-03-12 23:00:00,东北,处理中,1739.74
ORD11704,CUST1086,产品D,家居,95.64,2,0.15,2023-03-13 00:00:00,东北,已完成,162.59
ORD11705,CUST1054,产品E,家居,327.53,1,0.0,2023-03-13 01:00:00,华南,处理中,327.53
ORD11706,CUST1475,产品C,图书,130.27,4,0.1,2023-03-13 02:00:00,东北,已完成,468.97
ORD11707,CUST1799,产品B,家居,361.61,9,0.15,2023-03-13 03:00:00,西北,处理中,2766.32
ORD11708,CUST1177,产品D,图书,390.64,9,0.0,2023-03-13 04:00:00,华南,已完成,3515.76
ORD11709,CUST1390,产品C,服装,339.98,4,,2023-03-13 05:00:00,东北,已完成,1359.92
ORD11710,CUST1348,产品E,图书,311.1,9,0.0,2023-03-13 06:00:00,西南,已完成,2799.9
ORD11711,CUST1007,产品A,家居,447.31,6,0.1,2023-03-13 07:00:00,华南,已完成,2415.47
ORD11712,CUST1832,产品E,家居,48.53,1,0.1,2023-03-13 08:00:00,华南,已退款,43.68
ORD11713,CUST1312,产品B,图书,172.15,6,0.0,2023-03-13 09:00:00,华北,已完成,1032.9
ORD11714,CUST1758,产品D,图书,131.66,9,0.0,2023-03-13 10:00:00,华中,已完成,1184.94
ORD11715,CUST1834,产品D,图书,494.13,2,0.0,2023-03-13 11:00:00,华北,已取消,988.26
ORD11716,CUST1983,产品B,食品,200.8,6,0.15,2023-03-13 12:00:00,华东,已完成,1024.08
ORD11717,CUST1982,产品C,家居,368.98,2,0.0,2023-03-13 13:00:00,华南,已完成,737.96
ORD11718,CUST1442,产品C,家居,345.52,4,0.15,2023-03-13 14:00:00,东北,已完成,1174.77
ORD11719,CUST1766,产品D,食品,113.92,8,0.0,2023-03-13 15:00:00,东北,已完成,911.36
ORD11720,CUST1327,产品D,图书,127.11,7,0.15,2023-03-13 16:00:00,东北,处理中,756.3
ORD11721,CUST1053,产品A,服装,147.83,9,0.1,2023-03-13 17:00:00,华南,处理中,1197.42
ORD11722,CUST1760,产品C,图书,211.45,7,0.1,2023-03-13 18:00:00,东北,已退款,1332.14
ORD11723,CUST1238,产品B,图书,124.82,1,0.0,2023-03-13 19:00:00,华东,已完成,124.82
ORD11724,CUST1228,产品C,食品,19.63,2,0.15,2023-03-13 20:00:00,华南,已完成,33.37
ORD11725,CUST1578,产品A,家居,440.9,6,0.0,2023-03-13 21:00:00,东北,已完成,2645.4
ORD11726,CUST1050,产品D,图书,483.15,7,0.0,2023-03-13 22:00:00,华南,处理中,3382.05
ORD11727,CUST1608,产品D,家居,177.37,3,0.1,2023-03-13 23:00:00,西南,已完成,478.9
ORD11728,CUST1603,产品A,电子,175.87,9,0.15,2023-03-14 00:00:00,华南,已完成,1345.41
ORD11729,CUST1263,产品B,家居,13.47,7,0.1,2023-03-14 01:00:00,华东,已完成,84.86
ORD11730,CUST1417,产品D,服装,343.32,6,0.0,2023-03-14 02:00:00,华北,已完成,2059.92
ORD11731,CUST1802,产品E,服装,414.47,6,0.1,2023-03-14 03:00:00,华南,处理中,2238.14
ORD11732,CUST1095,产品D,图书,81.84,1,0.1,2023-03-14 04:00:00,华中,已完成,73.66
ORD11733,CUST1087,产品E,家居,88.24,5,0.2,2023-03-14 05:00:00,华东,已完成,352.96
ORD11734,CUST1077,产品A,图书,397.14,3,0.15,2023-03-14 06:00:00,西北,已完成,1012.71
ORD11735,CUST1287,产品A,食品,311.98,7,0.1,2023-03-14 07:00:00,西南,处理中,1965.47
ORD11736,CUST1119,产品D,服装,31.98,3,0.0,2023-03-14 08:00:00,华东,已完成,95.94
ORD11737,CUST1813,产品C,图书,315.05,5,0.15,2023-03-14 09:00:00,华北,已完成,1338.96
ORD11738,CUST1490,产品E,食品,161.37,7,0.1,2023-03-14 10:00:00,东北,已完成,1016.63
ORD11739,CUST1911,产品B,图书,190.68,3,0.25,2023-03-14 11:00:00,东北,已完成,429.03
ORD11740,CUST1451,产品D,家居,387.17,2,0.0,2023-03-14 12:00:00,华东,处理中,774.34
ORD11741,CUST1499,产品B,家居,407.36,6,0.0,2023-03-14 13:00:00,西北,已完成,2444.16
ORD11742,CUST1164,产品D,家居,206.17,8,0.0,2023-03-14 14:00:00,东北,已取消,1649.36
ORD11743,CUST1181,产品C,家居,474.1,4,0.1,2023-03-14 15:00:00,西南,已完成,1706.76
ORD11744,CUST1468,产品C,电子,209.17,9,0.2,2023-03-14 16:00:00,华中,处理中,
ORD11745,CUST1909,产品C,食品,388.2,8,0.0,2023-03-14 17:00:00,西北,处理中,3105.6
ORD11746,CUST1734,产品C,食品,247.1,7,0.15,2023-03-14 18:00:00,华东,已完成,
ORD11747,CUST1822,产品A,家居,449.79,7,0.1,2023-03-14 19:00:00,西北,已完成,2833.68
ORD11748,CUST1943,产品A,电子,454.8,3,0.15,2023-03-14 20:00:00,东北,已完成,1159.74
ORD11749,CUST1977,产品E,家居,52.83,6,0.0,2023-03-14 21:00:00,东北,已完成,316.98
ORD11750,CUST1006,产品B,电子,468.88,5,0.15,2023-03-14 22:00:00,华东,已完成,1992.74
ORD11751,CUST1329,产品D,家居,414.51,1,0.0,2023-03-14 23:00:00,东北,已完成,414.51
ORD11752,CUST1774,产品D,服装,397.74,3,0.15,2023-03-15 00:00:00,东北,处理中,1014.24
ORD11753,CUST1672,产品A,服装,108.45,1,0.0,2023-03-15 01:00:00,华中,已完成,108.45
ORD11754,CUST1150,产品D,图书,404.51,4,0.0,2023-03-15 02:00:00,华中,处理中,1618.04
ORD11755,CUST1084,产品A,家居,426.57,3,0.15,2023-03-15 03:00:00,华北,已完成,1087.75
ORD11756,CUST1146,产品E,食品,151.68,4,0.0,2023-03-15 04:00:00,华中,已完成,606.72
ORD11757,CUST1623,产品B,图书,476.61,9,0.0,2023-03-15 05:00:00,华南,已取消,4289.49
ORD11758,CUST1380,产品E,服装,34.43,3,0.1,2023-03-15 06:00:00,西北,已完成,92.96
ORD11759,CUST1914,产品C,家居,83.46,6,0.1,2023-03-15 07:00:00,西北,已完成,450.68
ORD11760,CUST1547,产品C,图书,273.41,6,0.1,2023-03-15 08:00:00,华东,处理中,1476.41
